"campaignid","sample","family","genus","species","length","number","range"
"2022-05_PtCloates_BOSS","265","Lethrinidae","Gymnocranius","sp1",434.65318,3,2596.41063
"2022-05_PtCloates_BOSS","266","Lutjanidae","Pristipomoides","sp1",384.42396,1,2996.19038
"2022-05_PtCloates_BOSS","266","Lutjanidae","Pristipomoides","sp1",317.0361,1,3499.69198
"2022-05_PtCloates_BOSS","253","Lethrinidae","Lethrinus","miniatus",533.57875,1,6868.11157
"2022-05_PtCloates_BOSS","270","Carangidae","Carangoides","spp",671.66728,1,6548.13782
"2022-05_PtCloates_BOSS","270","Carangidae","Carangoides","spp",615.01023,1,6189.38524
"2022-05_PtCloates_BOSS","270","Carangidae","Carangoides","spp",662.3379,2,7079.79638
"2022-05_PtCloates_BOSS","270","Balistidae","Xanthichthys","lineopunctatus",298.26806,1,3540.49959
"2022-05_PtCloates_BOSS","270","Serranidae","Pseudanthias","fasciata",152.28494,1,1405.07143
"2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,500,1535.56347
"2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,500,1259.58314
"2022-05_PtCloates_BOSS","270","Chaetodontidae","Heniochus","diphreutes",211.63403,2,2100.74678
"2022-05_PtCloates_BOSS","270","Chaetodontidae","Heniochus","diphreutes",193.2813,3,1719.03236
"2022-05_PtCloates_BOSS","270","Labridae","Bodianus","solatus",268.89088,1,3729.34226
"2022-05_PtCloates_BOSS","270","Microdesmidae","Ptereleotris","heteroptera",76.37042,2,1271.18686
"2022-05_PtCloates_BOSS","270","Lethrinidae","Lethrinus","miniatus",556.67915,1,4797.72314
"2022-05_PtCloates_BOSS","270","Labridae","Bodianus","solatus",304.75001,1,3979.23841
"2022-05_PtCloates_BOSS","270","Lethrinidae","Lethrinus","miniatus",488.03418,1,4024.09827
"2022-05_PtCloates_BOSS","270","Labridae","Bodianus","solatus",381.78108,1,3711.52424
"2022-05_PtCloates_BOSS","270","Serranidae","Epinephelus","multinotatus",728.59422,1,7711.72449
"2022-05_PtCloates_BOSS","270","Scombridae","Scomberomorus","spp",963.43064,2,5943.10294
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",57.46162,6,887.32289
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",45.58976,6,909.72625
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",55.19093,6,867.63973
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",53.20747,6,1136.10779
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",53.43934,6,996.954
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",56.68697,7,927.41884
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",56.9093,6,937.5214
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",45.21714,6,1028.80487
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",56.45149,6,1346.02596
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",60.2729,1,1193.21408
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",51.86096,6,1215.70159
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",50.52954,6,962.60016
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",62.80171,7,1128.7312
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",48.52035,6,1133.9353
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",51.81716,7,1177.09498
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",49.75328,6,1330.90217
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",43.86277,6,1374.7686
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",54.78292,6,1400.62744
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",51.74921,8,728.16553
"2022-05_PtCloates_BOSS","270","Apogonidae","Apogon","sp1",51.06295,11,724.46383
"2022-05_PtCloates_BOSS","201","Cirrhitidae","Cyprinocirrhites","polyactis",73.50407,1,2456.5346
"2022-05_PtCloates_BOSS","201","SUS","SUS","sus",69.63941,1,2162.98527
"2022-05_PtCloates_BOSS","201","Serranidae","Epinephelus","areolatus",345.70077,1,4130.03503
"2022-05_PtCloates_BOSS","201","Chaetodontidae","Chaetodon","assarius",113.36408,1,2661.60955
"2022-05_PtCloates_BOSS","201","Serranidae","Pseudanthias","spp",45.68298,4,1681.17752
"2022-05_PtCloates_BOSS","201","Chaetodontidae","Heniochus","diphreutes",122.43652,1,3077.9519
"2022-05_PtCloates_BOSS","201","Serranidae","Pseudanthias","spp",53.14001,1,2124.62142
"2022-05_PtCloates_BOSS","201","Serranidae","Pseudanthias","spp",83.62921,1,2330.7488
"2022-05_PtCloates_BOSS","201","Serranidae","Pseudanthias","spp",77.33276,1,2292.47249
"2022-05_PtCloates_BOSS","201","Chaetodontidae","Heniochus","diphreutes",83.88102,1,2385.12182
"2022-05_PtCloates_BOSS","237","SUS","SUS","sus",73.27902,1,2267.73252
"2022-05_PtCloates_BOSS","255","Pinguipedidae","Parapercis","nebulosa",43.25695,1,2004.80251
"2022-05_PtCloates_BOSS","255","Pinguipedidae","Parapercis","nebulosa",89.5526,1,2293.15547
"2022-05_PtCloates_BOSS","216","Pinguipedidae","Parapercis","nebulosa",80.78187,1,3048.91189
"2022-05_PtCloates_BOSS","216","Pinguipedidae","Parapercis","nebulosa",66.28007,1,2708.32313
"2022-05_PtCloates_BOSS","216","Carangidae","Carangoides","spp",836.52308,1,5371.54893
"2022-05_PtCloates_BOSS","216","Carangidae","Carangoides","fulvoguttatus",621.45493,1,5349.26895
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",684.21414,4,3034.08105
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",651.23106,16,3064.91454
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",748.56426,1,3666.09683
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",632.47541,1,2896.1321
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",695.72281,8,3930.28838
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",635.9852,1,3587.31528
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",659.98957,1,3236.85703
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",685.86747,1,3359.77445
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",672.95927,1,2980.07159
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",703.81052,1,3802.87675
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",700.17642,1,3866.11279
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",741.92557,1,4166.31277
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",887.54174,1,4278.70998
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",784.12339,1,4047.05159
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",782.73295,1,3699.15128
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",736.89133,1,5493.96863
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",667.58629,1,3458.91719
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",717.92474,1,3619.40524
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",752.08893,8,3625.4931
"2022-05_PtCloates_BOSS","269","Carangidae","Gnathanodon","speciosus",748.31435,1,3879.78614
"2022-05_PtCloates_BOSS","241","Lutjanidae","Lutjanus","sebae",533.03223,1,2395.0455
"2022-05_PtCloates_BOSS","241","Lutjanidae","Pristipomoides","sp1",439.86361,1,5643.80886
"2022-05_PtCloates_BOSS","241","Lutjanidae","Pristipomoides","sp1",417.43661,1,4846.03833
"2022-05_PtCloates_BOSS","272","Lethrinidae","Lethrinus","miniatus",437.09993,1,2883.98275
"2022-05_PtCloates_BOSS","272","Pinguipedidae","Parapercis","nebulosa",63.1722,1,2427.93343
"2022-05_PtCloates_BOSS","219","Serranidae","Pseudanthias","georgei",95.04599,1,2638.37796
"2022-05_PtCloates_BOSS","259","Lethrinidae","Gymnocranius","sp1",271.63061,1,4061.56597
"2022-05_PtCloates_BOSS","274","Lethrinidae","Lethrinus","rubrioperculatus",414.29507,1,2290.4235
"2022-05_PtCloates_BOSS","274","Lethrinidae","Lethrinus","rubrioperculatus",411.97043,1,2272.45288
"2022-05_PtCloates_BOSS","274","Nemipteridae","Pentapodus","nagasakiensis",107.43534,1,2781.34535
"2022-05_PtCloates_BOSS","274","Nemipteridae","Pentapodus","nagasakiensis",97.34396,1,1611.0857
"2022-05_PtCloates_BOSS","274","Labridae","Bodianus","solatus",360.99675,1,3599.39792
"2022-05_PtCloates_BOSS","256","Monacanthidae","Unknown","spp",56.81211,1,1526.86876
"2022-05_PtCloates_BOSS","212","Pomacentridae","Amblypomacentrus","breviceps",65.60569,1,1837.65621
"2022-05_PtCloates_BOSS","212","Nemipteridae","Pentapodus","nagasakiensis",119.81514,1,1085.21702
"2022-05_PtCloates_BOSS","249","Carangidae","Decapterus","spp",323.05193,1,1528.44363
"2022-05_PtCloates_BOSS","249","SUS","SUS","sus",55.62679,1,2080.6393
"2022-05_PtCloates_BOSS","208","Lethrinidae","Lethrinus","miniatus",433.95955,1,3749.06355
"2022-05_PtCloates_BOSS","208","Lutjanidae","Lutjanus","sebae",679.31465,1,6321.03135
"2022-05_PtCloates_BOSS","208","Lutjanidae","Lutjanus","sebae",648.43916,1,2109.7929
"2022-05_PtCloates_BOSS","208","Lethrinidae","Lethrinus","rubrioperculatus",315.23147,1,4496.92645
"2022-05_PtCloates_BOSS","208","Lethrinidae","Gymnocranius","sp1",399.98424,1,2440.19618
"2022-05_PtCloates_BOSS","228","Unknown","Unknown","unknown",494.98875,1,6493.22967
"2022-05_PtCloates_BOSS","243","Nemipteridae","Pentapodus","nagasakiensis",88.23236,1,2070.67065
"2022-05_PtCloates_BOSS","260","Carcharhinidae","Carcharhinus","albimarginatus",657.33213,2,2375.86893
"2022-05_PtCloates_BOSS","260","Nemipteridae","Pentapodus","nagasakiensis",77.3837,1,2089.89717
"2022-05_PtCloates_BOSS","225","Balistidae","Unknown","spp",48.87067,1,1727.48488
"2022-05_PtCloates_BOSS","225","SUS","SUS","sus",69.58528,2,2581.36234
"2022-05_PtCloates_BOSS","220","Nemipteridae","Pentapodus","nagasakiensis",126.80513,1,2878.18362
"2022-05_PtCloates_BOSS","268","Carangidae","Carangoides","chrysophrys",327.44779,1,2486.14727
"2022-05_PtCloates_BOSS","254","Pinguipedidae","Parapercis","nebulosa",91.52662,1,2239.93353
"2022-05_PtCloates_BOSS","242","Labridae","Suezichthys","cyanolaemus",72.75752,1,1930.74599
"2022-05_PtCloates_BOSS","242","Chaetodontidae","Heniochus","acuminatus",228.04706,1,4987.63121
"2022-05_PtCloates_BOSS","257","Lutjanidae","Lutjanus","sebae",591.27376,1,1020.72216
"2022-05_PtCloates_BOSS","229","Pinguipedidae","Parapercis","nebulosa",80.58217,1,2644.22681
"2022-05_PtCloates_BOSS","250","Pinguipedidae","Parapercis","nebulosa",144.64653,1,2724.15994
"2022-05_PtCloates_BOSS","258","Chaetodontidae","Heniochus","spp",243.22625,2,5174.69701
"2022-05_PtCloates_BOSS","258","Lethrinidae","Lethrinus","miniatus",513.79755,1,2859.40861
"2022-05_PtCloates_BOSS","261","Lutjanidae","Lutjanus","sebae",569.3546,1,3463.62752
"2022-05_PtCloates_BOSS","261","Nemipteridae","Pentapodus","nagasakiensis",104.35101,2,2176.84542
"2022-05_PtCloates_BOSS","202","Carangidae","Carangoides","coeruleopinnatus",403.95629,1,5412.08001
"2022-05_PtCloates_BOSS","271","Pinguipedidae","Parapercis","nebulosa",76.29788,1,3305.33786
"2022-05_PtCloates_BOSS","271","Nemipteridae","Pentapodus","nagasakiensis",115.64991,1,2556.27947
"2022-05_PtCloates_BOSS","271","Pinguipedidae","Parapercis","nebulosa",118.29846,1,2013.03759
"2022-05_PtCloates_BOSS","271","Unknown","Unknown","unknown",116.70627,1,2001.24704
"2022-05_PtCloates_BOSS","271","Unknown","Unknown","unknown",216.17615,1,2909.67141
"2022-05_PtCloates_BOSS","273","Lethrinidae","Lethrinus","miniatus",480.30529,1,3014.42217
"2022-05_PtCloates_BOSS","273","Apogonidae","Ostorhinchus","aureus",99.56187,1,1716.07648
"2022-05_PtCloates_BOSS","273","Serranidae","Pseudanthias","spp",104.26941,10,2996.03981
"2022-05_PtCloates_BOSS","273","Balistidae","Xanthichthys","lineopunctatus",326.25764,1,3611.3478
"2022-05_PtCloates_BOSS","273","Apogonidae","Apogon","sp1",70.46866,5,1009.13804
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",184.15191,2,1985.6309
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",210.25115,2,1600.44713
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",197.8354,2,2258.23835
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",167.62492,2,2268.56265
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",192.16264,2,1719.30756
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",227.71633,2,3383.29558
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",153.46303,2,3310.43574
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",213.0886,2,3409.39736
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",207.80081,2,2582.90968
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",185.59359,2,2706.89061
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",244.92373,1,2838.14347
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",200.60015,2,2739.23639
"2022-05_PtCloates_BOSS","273","Holocentridae","Sargocentron","rubrum",176.12817,4,2650.8534
"2022-05_PtCloates_BOSS","273","Serranidae","Cephalopholis","sonnerati",413.48717,2,2802.69073
"2022-05_PtCloates_BOSS","273","Caesionidae","Pterocaesio","chrysozona",121.45497,1,2024.94643
"2022-05_PtCloates_BOSS","273","Caesionidae","Pterocaesio","chrysozona",162.60282,1,2126.18475
"2022-05_PtCloates_BOSS","273","Lethrinidae","Lethrinus","ravus",315.15791,1,1880.77712
"2022-05_PtCloates_BOSS","273","Pomacanthidae","Pomacanthus","semicirculatus",363.56508,1,5541.57962
"2022-05_PtCloates_BOSS","273","Chaetodontidae","Heniochus","acuminatus",203.97675,1,2905.07821
"2022-05_PtCloates_BOSS","273","Chaetodontidae","Heniochus","acuminatus",233.76074,1,3132.9286
"2022-05_PtCloates_BOSS","273","Chaetodontidae","Heniochus","acuminatus",220.00891,1,2416.97006
"2022-05_PtCloates_BOSS","267","Unknown","Unknown","unknown",262.43986,1,2768.65581
"2022-05_PtCloates_BOSS","267","Balistidae","Sufflamen","fraenatum",75.62536,1,1653.2902
"2022-05_PtCloates_BOSS","267","Cirrhitidae","Cyprinocirrhites","polyactis",106.74112,1,2215.5479
"2022-05_PtCloates_BOSS","267","Cirrhitidae","Cyprinocirrhites","polyactis",65.74896,1,2263.39249
"2022-05_PtCloates_BOSS","122","Carangidae","Carangoides","fulvoguttatus",561.81436,1,7755.1954
"2022-05_PtCloates_BOSS","122","Carangidae","Carangoides","fulvoguttatus",587.16975,1,6616.40116
"2022-05_PtCloates_BOSS","122","Carangidae","Carangoides","fulvoguttatus",494.69258,1,6468.3584
"2022-05_PtCloates_BOSS","122","Carangidae","Carangoides","fulvoguttatus",599.19515,1,7125.74979
"2022-05_PtCloates_BOSS","122","Lutjanidae","Pristipomoides","sp1",469.54539,1,4474.03642
"2022-05_PtCloates_BOSS","122","Lutjanidae","Pristipomoides","sp1",453.98006,1,4745.06909
"2022-05_PtCloates_BOSS","122","Lethrinidae","Gymnocranius","sp1",462.72369,1,3940.82835
"2022-05_PtCloates_BOSS","150","Echeneidae","Echeneis","naucrates",765.51954,1,2567.23992
"2022-05_PtCloates_BOSS","150","Cheloniidae","Caretta","caretta",1143.69971,1,2296.64756
"2022-05_PtCloates_BOSS","150","Lethrinidae","Gymnocranius","sp1",279.08143,1,3779.42549
"2022-05_PtCloates_BOSS","B59","Nemipteridae","Pentapodus","nagasakiensis",99.38522,1,2620.68987
"2022-05_PtCloates_BOSS","B59","Lethrinidae","Gymnocranius","euanus",475.24725,1,4283.20053
"2022-05_PtCloates_BOSS","147","Lethrinidae","Gymnocranius","sp1",221.5283,1,5347.09132
"2022-05_PtCloates_BOSS","147","Cirrhitidae","Cyprinocirrhites","polyactis",54.75179,1,2054.90166
"2022-05_PtCloates_BOSS","118","Lethrinidae","Lethrinus","miniatus",454.80457,1,4149.0525
"2022-05_PtCloates_BOSS","136","Serranidae","Pseudanthias","spp",41.53839,4,2028.98522
"2022-05_PtCloates_BOSS","136","Mullidae","Parupeneus","spp",264.66733,2,3585.44319
"2022-05_PtCloates_BOSS","136","Lethrinidae","Gymnocranius","sp1",406.16911,1,2944.39993
"2022-05_PtCloates_BOSS","136","Lutjanidae","Pristipomoides","sp1",472.29917,1,5323.64161
"2022-05_PtCloates_BOSS","136","Pinguipedidae","Parapercis","nebulosa",198.5814,1,2521.97552
"2022-05_PtCloates_BOSS","B62","Cirrhitidae","Cyprinocirrhites","polyactis",69.56629,1,2046.99494
"2022-05_PtCloates_BOSS","B64","Lethrinidae","Lethrinus","miniatus",469.79634,1,5063.67826
"2022-05_PtCloates_BOSS","B64","Pinguipedidae","Parapercis","nebulosa",61.70326,1,2060.95062
"2022-05_PtCloates_BOSS","B64","Acanthuridae","Naso","fageni",696.26047,1,5565.66951
"2022-05_PtCloates_BOSS","B64","Nemipteridae","Pentapodus","nagasakiensis",76.06658,1,1697.23327
"2022-05_PtCloates_BOSS","141","Lethrinidae","Gymnocranius","sp1",583.61554,1,5909.48852
"2022-05_PtCloates_BOSS","B49","Lutjanidae","Pristipomoides","sp1",514.77073,2,4843.19083
"2022-05_PtCloates_BOSS","B54.2","Carangidae","Carangoides","fulvoguttatus",751.63683,16,7391.7321
"2022-05_PtCloates_BOSS","B54.2","Carangidae","Carangoides","fulvoguttatus",815.73442,15,7428.13102
"2022-05_PtCloates_BOSS","B54.2","Nemipteridae","Pentapodus","nagasakiensis",78.23632,1,1840.16265
"2022-05_PtCloates_BOSS","B54.2","Lutjanidae","Lutjanus","sebae",580.36357,1,1729.01134
"2022-05_PtCloates_BOSS","B52","Lutjanidae","Aphareus","rutilans",727.28505,1,4917.81678
"2022-05_PtCloates_BOSS","B52","Carangidae","Seriola","sp1",602.31705,1,5169.81341
"2022-05_PtCloates_BOSS","B52","Carangidae","Seriola","sp1",473.54389,1,4776.56137
"2022-05_PtCloates_BOSS","B52","Carangidae","Seriola","sp1",581.31652,2,5118.97275
"2022-05_PtCloates_BOSS","B52","Carangidae","Seriola","sp1",675.19034,2,5505.41235
"2022-05_PtCloates_BOSS","B52","Carangidae","Seriola","sp1",647.70666,2,5901.54688
"2022-05_PtCloates_BOSS","B52","Carangidae","Seriola","sp1",786.91112,1,4558.35867
"2022-05_PtCloates_BOSS","B52","Carangidae","Seriola","sp1",631.98296,2,6185.38852
"2022-05_PtCloates_BOSS","B52","Lethrinidae","Gymnocranius","sp1",389.83944,1,5715.56575
"2022-05_PtCloates_BOSS","B52","Lutjanidae","Lutjanus","sebae",540.92703,1,1293.32603
"2022-05_PtCloates_BOSS","B52","Lethrinidae","Lethrinus","miniatus",484.32897,1,5402.55242
"2022-05_PtCloates_BOSS","B52","Lethrinidae","Lethrinus","miniatus",426.95752,1,5126.52435
"2022-05_PtCloates_BOSS","132","Nemipteridae","Pentapodus","nagasakiensis",100.34839,1,2400.11279
"2022-05_PtCloates_BOSS","132","Nemipteridae","Pentapodus","nagasakiensis",112.27729,1,2291.23385
"2022-05_PtCloates_BOSS","132","Nemipteridae","Pentapodus","nagasakiensis",121.98838,1,2938.27786
"2022-05_PtCloates_BOSS","105","Lutjanidae","Lutjanus","sebae",603.29487,1,4912.02324
"2022-05_PtCloates_BOSS","105","Nemipteridae","Pentapodus","nagasakiensis",88.44885,1,2131.50536
"2022-05_PtCloates_BOSS","105","Nemipteridae","Pentapodus","nagasakiensis",119.57119,1,2204.88653
"2022-05_PtCloates_BOSS","105","Nemipteridae","Pentapodus","nagasakiensis",104.80966,1,2411.14548
"2022-05_PtCloates_BOSS","105","Nemipteridae","Pentapodus","nagasakiensis",98.86805,1,2109.66514
"2022-05_PtCloates_BOSS","105","Nemipteridae","Pentapodus","nagasakiensis",88.23365,1,2552.88128
"2022-05_PtCloates_BOSS","105","Pinguipedidae","Parapercis","nebulosa",96.3076,1,2555.78743
"2022-05_PtCloates_BOSS","105","Pinguipedidae","Parapercis","nebulosa",72.20026,1,2313.50403
"2022-05_PtCloates_BOSS","153","Lutjanidae","Lutjanus","sebae",591.70807,1,3007.29315
"2022-05_PtCloates_BOSS","B55","Lethrinidae","Gymnocranius","sp1",359.82706,1,3814.26089
"2022-05_PtCloates_BOSS","B55","Lethrinidae","Gymnocranius","sp1",310.06011,1,1350.65495
"2022-05_PtCloates_BOSS","B55","Lethrinidae","Gymnocranius","sp1",323.26958,1,3041.73342
"2022-05_PtCloates_BOSS","B55","Lethrinidae","Lethrinus","miniatus",451.13623,1,3093.67273
"2022-05_PtCloates_BOSS","B56","Lethrinidae","Gymnocranius","sp1",407.4865,1,2122.40301
"2022-05_PtCloates_BOSS","B56","Lethrinidae","Gymnocranius","sp1",330.45275,1,1959.64651
"2022-05_PtCloates_BOSS","B56","Lethrinidae","Lethrinus","rubrioperculatus",347.85595,1,3136.41842
"2022-05_PtCloates_BOSS","B56","Lethrinidae","Lethrinus","miniatus",396.97068,1,1904.6945
"2022-05_PtCloates_BOSS","B60","Unknown","Unknown","unknown",50.30017,1,2055.76472
"2022-05_PtCloates_BOSS","B60","Lethrinidae","Lethrinus","ravus",300.61796,1,823.82468
"2022-05_PtCloates_BOSS","B60","Lethrinidae","Gymnocranius","spp",437.50255,1,4438.66229
"2022-05_PtCloates_BOSS","125","Echeneidae","Echeneis","naucrates",191.51183,1,3182.04952
"2022-05_PtCloates_BOSS","125","Carcharhinidae","Carcharhinus","albimarginatus",1033.00337,1,3304.82908
"2022-05_PtCloates_BOSS","129","Balistidae","Abalistes","stellatus",401.00336,1,1806.98763
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",292.56525,4,3995.48686
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",320.27809,4,4359.91818
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",277.28326,4,4094.87908
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",304.41871,4,4522.96134
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",357.80347,4,4161.11739
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",300.92664,4,4039.8974
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",338.8387,4,4064.09639
"2022-05_PtCloates_BOSS","144","Carangidae","Carangoides","spp",432.12231,4,5087.69775
"2022-05_PtCloates_BOSS","131","Carangidae","Decapterus","spp",241.73477,1,3106.57723
"2022-05_PtCloates_BOSS","131","Carangidae","Carangoides","spp",547.32673,1,3107.68851
"2022-05_PtCloates_BOSS","121","Carangidae","Decapterus","spp",307.9473,1,3612.15542
"2022-05_PtCloates_BOSS","B50","Lutjanidae","Lutjanus","sebae",629.86344,1,1559.69198
"2022-05_PtCloates_BOSS","133","Carangidae","Decapterus","spp",289.41889,1,3354.3167
"2022-05_PtCloates_BOSS","110","Carangidae","Decapterus","spp",336.47825,3,3560.25685
"2022-05_PtCloates_BOSS","137","Carangidae","Decapterus","spp",355.87277,1,2953.28067
"2022-05_PtCloates_BOSS","137","Carangidae","Decapterus","spp",359.8786,2,4460.35519
"2022-05_PtCloates_BOSS","107","Nemipteridae","Pentapodus","nagasakiensis",85.63543,1,1767.53368
"2022-05_PtCloates_BOSS","101","Lethrinidae","Gymnocranius","sp1",495.16317,1,2919.3643
"2022-05_PtCloates_BOSS","101","Lethrinidae","Gymnocranius","sp1",444.20279,1,4011.28669
"2022-05_PtCloates_BOSS","113","Lethrinidae","Lethrinus","rubrioperculatus",371.73024,1,2337.36592
"2022-05_PtCloates_BOSS","113","Tetraodontidae","Lagocephalus","sceleratus",579.41208,1,3493.37414
"2022-05_PtCloates_BOSS","149","Unknown","Unknown","unknown",73.38606,1,2093.39357
"2022-05_PtCloates_BOSS","149","Malacanthidae","Malacanthus","brevirostris",55.86132,1,1818.33537
"2022-05_PtCloates_BOSS","120","Pinguipedidae","Parapercis","spp",54.4516,1,2131.72664
"2022-05_PtCloates_BOSS","120","Unknown","Unknown","unknown",49.94491,1,2360.74011
"2022-05_PtCloates_BOSS","134","Pinguipedidae","Parapercis","nebulosa",81.58704,1,2739.68508
"2022-05_PtCloates_BOSS","134","Unknown","Unknown","unknown",42.88329,1,2061.09265
"2022-05_PtCloates_BOSS","106","Pinguipedidae","Parapercis","nebulosa",60.35467,1,1965.93563
"2022-05_PtCloates_BOSS","111","Lethrinidae","Gymnocranius","sp1",223.68959,1,1910.55976
"2022-05_PtCloates_BOSS","B48","Lethrinidae","Lethrinus","miniatus",641.37737,1,5716.60071
"2022-05_PtCloates_BOSS","B48","Lutjanidae","Lutjanus","sebae",606.62797,1,4329.69881
"2022-05_PtCloates_BOSS","B48","Lethrinidae","Lethrinus","ravus",326.1679,1,3168.56164
"2022-05_PtCloates_BOSS","B48","Lethrinidae","Lethrinus","miniatus",580.45406,1,2908.00775
"2022-05_PtCloates_BOSS","156","Lethrinidae","Gymnocranius","sp1",362.83227,1,4057.21338
"2022-05_PtCloates_BOSS","156","Lethrinidae","Gymnocranius","sp1",426.65451,1,2568.59926
"2022-05_PtCloates_BOSS","117","Serranidae","Pseudanthias","spp",55.41716,5,1949.05268
"2022-05_PtCloates_BOSS","124","Lutjanidae","Lutjanus","sebae",597.05901,1,1317.0663
"2022-05_PtCloates_BOSS","124","Carangidae","Decapterus","spp",336.60551,1,4088.48524
"2022-05_PtCloates_BOSS","124","Carangidae","Decapterus","spp",288.04569,1,5028.18866
"2022-05_PtCloates_BOSS","151","Lethrinidae","Lethrinus","miniatus",536.00667,1,2173.58882
"2022-05_PtCloates_BOSS","B51","Lutjanidae","Aphareus","rutilans",578.12494,1,6547.55058
"2022-05_PtCloates_BOSS","B51","Lutjanidae","Aphareus","rutilans",559.93722,2,5102.91057
"2022-05_PtCloates_BOSS","B51","Chaetodontidae","Heniochus","acuminatus",213.71631,3,4200.97459
"2022-05_PtCloates_BOSS","B51","Acanthuridae","Acanthurus","spp",414.70048,1,6759.72916
"2022-05_PtCloates_BOSS","145","Chaetodontidae","Heniochus","acuminatus",212.05303,3,3629.8286
"2022-05_PtCloates_BOSS","145","Chaetodontidae","Heniochus","acuminatus",221.21256,2,4067.72157
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",507.52956,3,3662.98634
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",478.44647,3,5196.9087
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",390.20981,3,2071.941
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",310.07875,3,2478.36049
