"","Species","Year","Month","Day","Region","Location","Site","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50"
"1590","Breaksea Cod",2011,10,11,"South-West","Capes (Between The)",NA,-33.79166603,114.9583321,"Recreational","LINE",458,450,440,450
"1591","Breaksea Cod",2011,12,27,"South-West","Cape Naturaliste",NA,-33.375,114.875,"Recreational","LINE",380,380,380,350
"1592","Breaksea Cod",2010,8,1,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",515,510,500,500
"1593","Breaksea Cod",2010,12,27,"South-West","Canal Rocks",NA,-33.54166603,114.9583321,"Recreational","LINE",405,400,400,400
"1594","Breaksea Cod",2011,9,21,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",380,380,380,350
"1595","Breaksea Cod",2011,12,18,"South-West","Geographe Bay",NA,-33.375,115.4583321,"Recreational","LINE",390,390,380,350
"1596","Breaksea Cod",2011,12,21,"South-West","Capes (Between The)",NA,-33.625,115.375,"Recreational","LINE",395,390,380,350
"1597","Breaksea Cod",2011,12,21,"South-West","Geographe Bay",NA,-33.54166603,115.375,"Recreational","LINE",410,410,400,400
"1598","Breaksea Cod",2011,12,21,"South-West","Naturaliste Reef",NA,NA,NA,"Recreational","LINE",458,450,440,450
"1599","Breaksea Cod",2011,12,21,"South-West","Naturaliste Reef",NA,NA,NA,"Recreational","LINE",462,460,460,450
"1600","Breaksea Cod",2011,12,22,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",345,340,340,300
"1601","Breaksea Cod",2011,12,22,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",445,440,440,400
"1602","Breaksea Cod",2011,12,27,"South-West","Naturaliste Reef",NA,NA,NA,"Recreational","LINE",455,450,440,450
"1603","Breaksea Cod",2011,12,27,"South-West","Naturaliste Reef",NA,NA,NA,"Recreational","LINE",375,370,360,350
"1604","Breaksea Cod",2011,12,29,"South-West","Cape Naturaliste",NA,NA,NA,"Recreational","LINE",463,460,460,450
"1605","Breaksea Cod",2008,3,16,"Metro","Rottnest",NA,-32.125,115.375,"Recreational","LINE",390,390,380,350
"1606","Breaksea Cod",2008,1,2,"South-West","Canal Rocks",NA,-33.70833397,114.875,"Recreational","LINE",445,440,440,400
"1607","Breaksea Cod",2008,1,2,"South-West","Canal Rocks",NA,-33.70833397,114.875,"Recreational","LINE",357,350,340,350
"1608","Breaksea Cod",2008,1,2,"South-West","Canal Rocks",NA,-33.70833397,114.875,"Recreational","LINE",491,490,480,450
"1609","Breaksea Cod",2008,1,2,"South-West","Canal Rocks",NA,-33.70833397,114.875,"Recreational","LINE",514,510,500,500
"1610","Breaksea Cod",2008,3,1,"South-West","Augusta",NA,NA,NA,"Recreational","LINE",325,320,320,300
"1611","Breaksea Cod",2008,3,1,"South-West","Augusta",NA,NA,NA,"Recreational","LINE",362,360,360,350
"1612","Breaksea Cod",2007,9,29,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",446,440,440,400
"1613","Breaksea Cod",2007,9,29,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",378,370,360,350
"1614","Breaksea Cod",2007,9,24,"Metro","Garden Island",NA,-32.20833397,115.5416679,"Recreational","LINE",392,390,380,350
"1615","Breaksea Cod",2008,1,13,"Metro","South West Bank",NA,NA,NA,"Recreational","LINE",323,320,320,300
"1616","Breaksea Cod",2008,1,17,"Metro","Seabird",NA,NA,NA,"Recreational","LINE",450,450,440,450
"1617","Breaksea Cod",2008,1,17,"Metro","Seabird",NA,NA,NA,"Recreational","LINE",420,420,420,400
"1618","Breaksea Cod",2008,2,3,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",364,360,360,350
"1619","Breaksea Cod",2008,2,9,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",360,360,360,350
"1620","Breaksea Cod",2008,2,16,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",345,340,340,300
"1621","Breaksea Cod",2008,2,16,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",383,380,380,350
"1622","Breaksea Cod",2008,2,16,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",393,390,380,350
"1623","Breaksea Cod",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",461,460,460,450
"1624","Breaksea Cod",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",465,460,460,450
"1625","Breaksea Cod",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",403,400,400,400
"1626","Breaksea Cod",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",443,440,440,400
"1627","Breaksea Cod",2008,2,27,"Metro","Rottnest",NA,-31.95833302,115.4583321,"Recreational","LINE",441,440,440,400
"1628","Breaksea Cod",2008,2,28,"Metro","Ledge Point",NA,NA,NA,"Recreational","LINE",471,470,460,450
"1629","Breaksea Cod",2008,2,28,"Metro","Ledge Point",NA,NA,NA,"Recreational","LINE",447,440,440,400
"1630","Breaksea Cod",2008,2,29,"Metro","Garden Island",NA,-32.20833397,115.4583321,"Recreational","LINE",340,340,340,300
"1631","Breaksea Cod",2008,2,29,"Metro","Garden Island",NA,-32.20833397,115.4583321,"Recreational","LINE",328,320,320,300
"1632","Breaksea Cod",2008,2,29,"Metro","Garden Island",NA,-32.20833397,115.4583321,"Recreational","LINE",464,460,460,450
"1633","Breaksea Cod",2008,2,29,"Metro","Garden Island",NA,-32.20833397,115.4583321,"Recreational","LINE",434,430,420,400
"1634","Breaksea Cod",2008,4,6,"Metro","Hillarys",NA,-31.79166698,115.4583321,"Recreational","LINE",445,440,440,400
"1635","Breaksea Cod",2008,4,6,"Metro","Hillarys",NA,-31.79166698,115.4583321,"Recreational","LINE",308,300,300,300
"1636","Breaksea Cod",2008,5,3,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",406,400,400,400
"1637","Breaksea Cod",2008,5,3,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",363,360,360,350
"1638","Breaksea Cod",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",342,340,340,300
"1639","Breaksea Cod",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",355,350,340,350
"1640","Breaksea Cod",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",461,460,460,450
"1641","Breaksea Cod",2008,5,18,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",465,460,460,450
"1642","Breaksea Cod",2008,6,1,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",422,420,420,400
"1643","Breaksea Cod",2008,7,3,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",439,430,420,400
"1644","Breaksea Cod",2008,7,3,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",452,450,440,450
"1645","Breaksea Cod",2008,7,3,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",347,340,340,300
"1646","Maori Wrasse",2005,1,29,"Jurien","Jurien","pump",NA,NA,"Research","LINE",179,170,160,150
"1647","Maori Wrasse",2005,1,30,"Jurien","Jurien","escp",NA,NA,"Research","LINE",195,190,180,150
"1648","Maori Wrasse",2005,2,2,"Jurien","Green Head","fish",NA,NA,"Research","LINE",278,270,260,250
"1649","Maori Wrasse",2005,2,2,"Jurien","Green Head","fish",NA,NA,"Research","LINE",287,280,280,250
"1650","Maori Wrasse",2005,2,2,"Jurien","Green Head","fish",NA,NA,"Research","LINE",257,250,240,250
"1651","Maori Wrasse",2005,2,2,"Jurien","Cervantes","sam's",NA,NA,"Research","LINE",225,220,220,200
"1652","Maori Wrasse",2005,2,2,"Jurien","Cervantes","sam's",NA,NA,"Research","LINE",247,240,240,200
"1653","Maori Wrasse",2005,2,2,"Jurien","Cervantes","sam's",NA,NA,"Research","LINE",275,270,260,250
"1654","Maori Wrasse",2005,2,2,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",283,280,280,250
"1655","Maori Wrasse",2005,2,2,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",257,250,240,250
"1656","Maori Wrasse",2005,2,2,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",200,200,200,200
"1657","Maori Wrasse",2005,2,2,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",192,190,180,150
"1658","Maori Wrasse",2005,2,2,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",219,210,200,200
"1659","Maori Wrasse",2005,2,2,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",182,180,180,150
"1660","Maori Wrasse",2005,2,5,"Jurien","Jurien","lacdp2 (10m)",NA,NA,"Research","LINE",188,180,180,150
"1661","Maori Wrasse",2005,2,5,"Jurien","Jurien","lacdp2 (10m)",NA,NA,"Research","LINE",211,210,200,200
"1662","Maori Wrasse",2005,2,5,"Jurien","Jurien","lacdp2 (10m)",NA,NA,"Research","LINE",221,220,220,200
"1663","Maori Wrasse",2005,2,5,"Jurien","Jurien","lacdp2 (10m)",NA,NA,"Research","LINE",263,260,260,250
"1664","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",194,190,180,150
"1665","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",220,220,220,200
"1666","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",257,250,240,250
"1667","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",320,320,320,300
"1668","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",301,300,300,300
"1669","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",299,290,280,250
"1670","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",252,250,240,250
"1671","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",273,270,260,250
"1672","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",291,290,280,250
"1673","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",252,250,240,250
"1674","Maori Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",305,300,300,300
"1675","Maori Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",219,210,200,200
"1676","Maori Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",285,280,280,250
"1677","Maori Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",296,290,280,250
"1678","Maori Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",238,230,220,200
"1679","Maori Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",281,280,280,250
"1680","Maori Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",261,260,260,250
"1681","Maori Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",270,270,260,250
"1682","Maori Wrasse",2005,4,18,"Jurien","Green Head","215",-30.25495,114.98115,"Research","LINE",270,270,260,250
"1683","Maori Wrasse",2005,4,18,"Jurien","Green Head","215",-30.25495,114.98115,"Research","LINE",264,260,260,250
"1684","Maori Wrasse",2005,5,1,"Jurien","Jurien","ntht",NA,NA,"Research","LINE",202,200,200,200
"1685","Maori Wrasse",2005,5,1,"Jurien","Jurien","ntht",NA,NA,"Research","LINE",210,210,200,200
"1686","Maori Wrasse",2005,5,1,"Jurien","Jurien","ntht",NA,NA,"Research","LINE",274,270,260,250
"1687","Maori Wrasse",2005,5,1,"Jurien","Jurien","ntht",NA,NA,"Research","LINE",265,260,260,250
"1688","Maori Wrasse",2005,5,1,"Jurien","Jurien","ntht",NA,NA,"Research","LINE",262,260,260,250
"1689","Maori Wrasse",2005,5,1,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",290,290,280,250
"1690","Maori Wrasse",2005,5,1,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",235,230,220,200
"1691","Maori Wrasse",2005,5,1,"Jurien","Green Head","seaw",NA,NA,"Research","LINE",189,180,180,150
"1692","Maori Wrasse",2005,5,1,"Jurien","Green Head","seaw",NA,NA,"Research","LINE",251,250,240,250
"1693","Maori Wrasse",2005,5,1,"Jurien","Green Head","seaw",NA,NA,"Research","LINE",270,270,260,250
"1694","Maori Wrasse",2005,5,7,"Jurien","Green Head","fisO",NA,NA,"Research","LINE",266,260,260,250
"1695","Maori Wrasse",2005,5,7,"Jurien","Green Head","fisO",NA,NA,"Research","LINE",216,210,200,200
"1696","Maori Wrasse",2005,5,7,"Jurien","Green Head","fisO",NA,NA,"Research","LINE",236,230,220,200
"1697","Maori Wrasse",2005,5,8,"Jurien","Green Head","fiSR",NA,NA,"Research","LINE",268,260,260,250
"1698","Maori Wrasse",2005,5,8,"Jurien","Green Head","fiSR",NA,NA,"Research","LINE",263,260,260,250
"1699","Maori Wrasse",2005,5,1,"Jurien","Jurien","escp",NA,NA,"Research","LINE",256,250,240,250
"1700","Maori Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",272,270,260,250
"1701","Maori Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",298,290,280,250
"1702","Maori Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",270,270,260,250
"1703","Maori Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",255,250,240,250
"1704","Maori Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",297,290,280,250
"1705","Maori Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",280,280,280,250
"1706","Maori Wrasse",2005,5,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",304,300,300,300
"1707","Maori Wrasse",2005,4,14,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",199,190,180,150
"1708","Maori Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",205,200,200,200
"1709","Maori Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",234,230,220,200
"1710","Maori Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",239,230,220,200
"1711","Maori Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",238,230,220,200
"1712","Maori Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",264,260,260,250
"1713","Maori Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",280,280,280,250
"1714","Maori Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",279,270,260,250
"1715","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",252,250,240,250
"1716","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",243,240,240,200
"1717","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",278,270,260,250
"1718","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",299,290,280,250
"1719","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",276,270,260,250
"1720","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",302,300,300,300
"1721","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",295,290,280,250
"1722","Maori Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",291,290,280,250
"1723","Maori Wrasse",2005,6,20,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",260,260,260,250
"1724","Maori Wrasse",2005,6,20,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",280,280,280,250
"1725","Maori Wrasse",2005,6,21,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",280,280,280,250
"1726","Maori Wrasse",2005,6,21,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",293,290,280,250
"1727","Maori Wrasse",2005,6,21,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",290,290,280,250
"1728","Maori Wrasse",2005,6,21,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",278,270,260,250
"1729","Maori Wrasse",2005,6,21,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",273,270,260,250
"1730","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",204,200,200,200
"1731","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",246,240,240,200
"1732","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",265,260,260,250
"1733","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",278,270,260,250
"1734","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",297,290,280,250
"1735","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",271,270,260,250
"1736","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",287,280,280,250
"1737","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",303,300,300,300
"1738","Maori Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",298,290,280,250
"1739","Maori Wrasse",2004,10,27,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",223,220,220,200
"1740","Maori Wrasse",2004,10,27,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",250,250,240,250
"1741","Maori Wrasse",2004,10,27,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",253,250,240,250
"1742","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",272,270,260,250
"1743","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",284,280,280,250
"1744","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",285,280,280,250
"1745","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",279,270,260,250
"1746","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",280,280,280,250
"1747","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",273,270,260,250
"1748","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",250,250,240,250
"1749","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",299,290,280,250
"1750","Maori Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",293,290,280,250
"1751","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",282,280,280,250
"1752","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",295,290,280,250
"1753","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",285,280,280,250
"1754","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",296,290,280,250
"1755","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",293,290,280,250
"1756","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",271,270,260,250
"1757","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",262,260,260,250
"1758","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",208,200,200,200
"1759","Maori Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",181,180,180,150
"1760","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",245,240,240,200
"1761","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",243,240,240,200
"1762","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",275,270,260,250
"1763","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",250,250,240,250
"1764","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",273,270,260,250
"1765","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",274,270,260,250
"1766","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",283,280,280,250
"1767","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",285,280,280,250
"1768","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",281,280,280,250
"1769","Maori Wrasse",2005,7,25,"Jurien","Jurien","JV017",-30.4214,115.0019333,"Research","LINE",244,240,240,200
"1770","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",233,230,220,200
"1771","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",212,210,200,200
"1772","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",279,270,260,250
"1773","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",240,240,240,200
"1774","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",223,220,220,200
"1775","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",223,220,220,200
"1776","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",183,180,180,150
"1777","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",238,230,220,200
"1778","Maori Wrasse",2005,8,9,"Jurien","Green Head","fish open (22m)",NA,NA,"Research","LINE",272,270,260,250
"1779","Maori Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",254,250,240,250
"1780","Maori Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",246,240,240,200
"1781","Maori Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",212,210,200,200
"1782","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",256,250,240,250
"1783","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",270,270,260,250
"1784","Maori Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",310,310,300,300
"1785","Maori Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",305,300,300,300
"1786","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",214,210,200,200
"1787","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",215,210,200,200
"1788","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",251,250,240,250
"1789","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",262,260,260,250
"1790","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",272,270,260,250
"1791","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",180,180,180,150
"1792","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",228,220,220,200
"1793","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",210,210,200,200
"1794","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",239,230,220,200
"1795","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",274,270,260,250
"1796","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",281,280,280,250
"1797","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",253,250,240,250
"1798","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",242,240,240,200
"1799","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",271,270,260,250
"1800","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",294,290,280,250
"1801","Maori Wrasse",2005,4,26,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",300,300,300,300
"1802","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",263,260,260,250
"1803","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",277,270,260,250
"1804","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",268,260,260,250
"1805","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",270,270,260,250
"1806","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",214,210,200,200
"1807","Maori Wrasse",2005,10,29,"Jurien","Jurien","JC11",-30.27878333,115.0024833,"Research","LINE",275,270,260,250
"1808","Maori Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",284,280,280,250
"1809","Maori Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",275,270,260,250
"1810","Maori Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",281,280,280,250
"1811","Maori Wrasse",2005,11,3,"Jurien","Jurien","JC19",-30.43735,115.0355333,"Research","LINE",284,280,280,250
"1812","Maori Wrasse",2005,11,3,"Jurien","Jurien","JC19",-30.43735,115.0355333,"Research","LINE",265,260,260,250
